Finished;Country;Region_UN;Region_Sub_UN;Q_Language;Gender;Age;Country;WorldIs;Identitiy
0;Ghana;Africa;Western Africa;EN;Male;22-26;Ghana;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Tanzania;Africa;Eastern Africa;EN;Male;27-30;Tanzania;Full of opportunities;Global (I am a citizen of the world)
0;Nigeria;Africa;Western Africa;EN;Female;22-26;Nigeria;Full of opportunities;Global (I am a citizen of the world)
0;Libya;Africa;Northern Africa;AR;Male;31-35;Libya;Full of struggles;Religion (I am Muslim / I am Christian)
0;Kazakhstan;Asia;Central Asia;RU;Female;22-26;Kazakhstan;Full of opportunities;Global (I am a citizen of the world)
0;Mauritius;Africa;Eastern Africa;EN;Female;22-26;Mauritius;Full of opportunities;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Global (I am a citizen of the world)
0;Nigeria;Africa;Western Africa;EN;Male;27-30;Nigeria;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Ghana;Africa;Western Africa;EN;Male;22-26;Ghana;Full of opportunities;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Female;18-21;Brazil;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Brazil;Americas;South America;PT;Male;18-21;Brazil;Full of struggles;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Female;22-26;Brazil;Full of opportunities;None
0;United States;Americas;Northern America;EN;Female;27-30;United States;Full of struggles;Global (I am a citizen of the world)
0;Ukraine;Europe;Eastern Europe;RU;Female;18-21;Ukraine;Full of opportunities;Global (I am a citizen of the world)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Pakistan;Asia;Southern Asia;EN;Female;22-26;Pakistan;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Bangladesh;Asia;Southern Asia;EN;Female;22-26;Bangladesh;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Nigeria;Africa;Western Africa;EN;Female;22-26;Nigeria;Full of struggles;None
0;Kenya;Africa;Eastern Africa;EN;Female;18-21;Kenya;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;United States;Americas;Northern America;EN;Female;31-35;United States;Full of opportunities;Other
0;Ukraine;Europe;Eastern Europe;RU;Female;31-35;Ukraine;;
0;Ghana;Africa;Western Africa;EN;Male;22-26;Ghana;Full of opportunities;Global (I am a citizen of the world)
0;Sri Lanka;Asia;Southern Asia;EN;Female;22-26;Sri Lanka;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Ukraine;Europe;Eastern Europe;RU;Female;22-26;Ukraine;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Egypt;Africa;Northern Africa;EN;Female;22-26;Egypt;Full of struggles;Global (I am a citizen of the world)
0;Brunei;Asia;South-Eastern Asia;EN;Female;22-26;Brunei;Full of opportunities;Global (I am a citizen of the world)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Global (I am a citizen of the world)
0;Ghana;Africa;Western Africa;EN;Male;22-26;Ghana;Full of opportunities;Global (I am a citizen of the world)
0;Nicaragua;Americas;Central America;ES;Female;22-26;Nicaragua;Full of struggles;Global (I am a citizen of the world)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Global (I am a citizen of the world)
0;Nigeria;Africa;Western Africa;EN;Male;22-26;Nigeria;Full of opportunities;Global (I am a citizen of the world)
0;Bangladesh;Asia;Southern Asia;EN;Male;22-26;Bangladesh;Full of struggles;None
0;Argentina;Americas;South America;ES;Male;18-21;Argentina;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;United States;Americas;Northern America;EN;Male;27-30;United States;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Lesotho;Africa;Southern Africa;EN;Male;22-26;Lesotho;Full of struggles;None
0;Nigeria;Africa;Western Africa;EN;Male;22-26;Nigeria;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Bangladesh;Asia;Southern Asia;EN;Male;18-21;Bangladesh;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;United States;Americas;Northern America;EN;Female;22-26;China;Full of opportunities;Region (I am European / I am Asian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Global (I am a citizen of the world)
0;Trinidad and Tobago;Americas;Caribbean;EN;Female;18-21;Trinidad and Tobago;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Nicaragua;Americas;Central America;ES;Female;22-26;Nicaragua;Full of struggles;Other
0;Ghana;Africa;Western Africa;EN;Male;18-21;Ghana;Full of opportunities;Global (I am a citizen of the world)
0;Bangladesh;Asia;Southern Asia;EN;Female;27-30;Bangladesh;Full of opportunities;Global (I am a citizen of the world)
0;Ghana;Africa;Western Africa;EN;Female;22-26;Ghana;Full of opportunities;None
0;Bangladesh;Asia;Southern Asia;EN;Female;22-26;Bangladesh;Full of opportunities;Global (I am a citizen of the world)
0;Nigeria;Africa;Western Africa;EN;Female;27-30;Nigeria;Full of opportunities;Global (I am a citizen of the world)
0;Bangladesh;Asia;Southern Asia;EN;Male;27-30;Bangladesh;Full of opportunities;Global (I am a citizen of the world)
0;Poland;Europe;Eastern Europe;PL;Male;22-26;Poland;Full of opportunities;Region (I am European / I am Asian)
0;United States;Americas;Northern America;EN;Female;31-35;United States;Full of struggles;Other
0;South Africa;Africa;Southern Africa;EN;Female;31-35;South Africa;Full of opportunities;Religion (I am Muslim / I am Christian)
0;India;Asia;Southern Asia;EN;Male;22-26;India;Full of struggles;Global (I am a citizen of the world)
0;United States;Americas;Northern America;EN;Female;18-21;United States;Full of struggles;Philosophical Beliefs (I am Utopian / I am Communist)
0;Kazakhstan;Asia;Central Asia;EN;Female;31-35;Kazakhstan;;
0;Peru;Americas;South America;ES;Female;27-30;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Ghana;Africa;Western Africa;EN;Male;27-30;Ghana;Full of opportunities;Global (I am a citizen of the world)
0;United States;Americas;Northern America;EN;Male;27-30;United States;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Nicaragua;Americas;Central America;ES;Female;22-26;Nicaragua;Full of opportunities;None
0;Argentina;Americas;South America;ES;Female;22-26;Argentina;Full of opportunities;Global (I am a citizen of the world)
0;Poland;Europe;Eastern Europe;PL;Male;31-35;Poland;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Female;22-26;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Male;27-30;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Male;22-26;Brazil;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Nigeria;Africa;Western Africa;EN;Male;22-26;Nigeria;Full of opportunities;Global (I am a citizen of the world)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;United States;Americas;Northern America;EN;Female;27-30;United States;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;United States;Americas;Northern America;EN;Male;22-26;United States;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Ukraine;Europe;Eastern Europe;RU;Female;18-21;Ukraine;Full of opportunities;Global (I am a citizen of the world)
0;Kenya;Africa;Eastern Africa;EN;Other;22-26;Kenya;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Ghana;Africa;Western Africa;EN;Male;27-30;Ghana;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Ghana;Africa;Western Africa;EN;Male;22-26;Ghana;Full of opportunities;Global (I am a citizen of the world)
0;Argentina;Americas;South America;ES;Female;18-21;Argentina;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Nicaragua;Americas;Central America;ES;Female;31-35;Nicaragua;Full of struggles;None
0;Nicaragua;Americas;Central America;ES;Female;22-26;Nicaragua;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Bangladesh;Asia;Southern Asia;EN;Male;18-21;Bangladesh;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Rwanda;Africa;Eastern Africa;EN;Male;22-26;Kenya;Full of opportunities;Global (I am a citizen of the world)
0;Poland;Europe;Eastern Europe;PL;Male;27-30;Poland;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Guinea-Bissau;Africa;Western Africa;PT;Male;27-30;Guinea-Bissau;Full of opportunities;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Other
0;Cameroon;Africa;Middle Africa;EN;Male;22-26;Cameroon;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;18-21;China;Full of opportunities;Other
0;India;Asia;Southern Asia;EN;Male;27-30;India;Full of struggles;Global (I am a citizen of the world)
0;United States;Americas;Northern America;EN;Female;22-26;United States;Full of struggles;None
0;Bangladesh;Asia;Southern Asia;EN;Female;18-21;Bangladesh;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Uruguay;Americas;South America;ES;Female;31-35;Uruguay;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Peru;Americas;South America;ES;Male;22-26;Peru;Full of opportunities;Other
0;Peru;Americas;South America;ES;Male;31-35;Peru;Full of struggles;None
0;Trinidad and Tobago;Americas;Caribbean;EN;Male;18-21;Trinidad and Tobago;Full of struggles;Global (I am a citizen of the world)
0;Mexico;Americas;Central America;ES;Female;22-26;Mexico;;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of struggles;None
0;Russia;Europe;Eastern Europe;RU;Male;18-21;Russia;;
0;Trinidad and Tobago;Americas;Caribbean;EN;Female;18-21;Trinidad and Tobago;;
0;Argentina;Americas;South America;ES;Female;18-21;Argentina;Full of opportunities;None
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Region (I am European / I am Asian)
0;Kazakhstan;Asia;Central Asia;RU;Female;27-30;Kazakhstan;Full of opportunities;Global (I am a citizen of the world)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Vietnam;Asia;South-Eastern Asia;EN;Female;31-35;Vietnam;Full of opportunities;Region (I am European / I am Asian)
0;Pakistan;Asia;Southern Asia;EN;Male;22-26;Pakistan;Full of struggles;Global (I am a citizen of the world)
0;Nigeria;Africa;Western Africa;EN;Male;31-35;Nigeria;Full of opportunities;None
0;Bangladesh;Asia;Southern Asia;EN;Female;18-21;Bangladesh;Full of opportunities;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Female;18-21;Brazil;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;Global (I am a citizen of the world)
0;Nicaragua;Americas;Central America;ES;Female;18-21;Nicaragua;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Bangladesh;Asia;Southern Asia;EN;Male;18-21;Bangladesh;Full of struggles;Global (I am a citizen of the world)
0;Hong Kong (China);Asia;Eastern Asia;ZH-S;Female;18-21;Hong Kong (China);Full of struggles;Nationality (I am Indian / I am Argentinian)
0;United States;Americas;Northern America;EN;Female;27-30;United States;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Cape Verde;Africa;Western Africa;PT;Male;27-30;Cape Verde;Full of opportunities;Global (I am a citizen of the world)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Iraq;Asia;Western Asia;EN;Male;31-35;Iraq;Full of opportunities;Global (I am a citizen of the world)
0;Thailand;Asia;South-Eastern Asia;EN;Female;18-21;Thailand;Full of opportunities;Religion (I am Muslim / I am Christian)
0;United States;Americas;Northern America;EN;Female;18-21;United States;Full of struggles;None
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;None
0;Ghana;Africa;Western Africa;EN;Male;31-35;Ghana;;
0;United States;Americas;Northern America;EN;Female;31-35;United States;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;Global (I am a citizen of the world)
0;Morocco;Africa;Northern Africa;EN;Male;18-21;Morocco;Full of opportunities;Global (I am a citizen of the world)
0;Bangladesh;Asia;Southern Asia;EN;Female;22-26;Bangladesh;Full of opportunities;Global (I am a citizen of the world)
0;Central African Republic;Africa;Middle Africa;FR;Male;31-35;Central African Republic;Full of struggles;Global (I am a citizen of the world)
0;Nigeria;Africa;Western Africa;EN;Male;31-35;Nigeria;Full of opportunities;Global (I am a citizen of the world)
0;Argentina;Americas;South America;ES;Male;18-21;Argentina;Full of opportunities;Global (I am a citizen of the world)
0;Cape Verde;Africa;Western Africa;PT;Female;22-26;Cape Verde;Full of opportunities;Region (I am European / I am Asian)
0;Russia;Europe;Eastern Europe;RU;Female;22-26;Russia;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Nigeria;Africa;Western Africa;EN;Male;31-35;Nigeria;Full of opportunities;Global (I am a citizen of the world)
0;Nicaragua;Americas;Central America;ES;Female;18-21;Nicaragua;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Bangladesh;Asia;Southern Asia;EN;Male;18-21;Bangladesh;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of struggles;None
0;Bangladesh;Asia;Southern Asia;EN;Male;22-26;Bangladesh;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Ivory Coast;Africa;Western Africa;FR;Female;31-35;Ivory Coast;Full of opportunities;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Male;22-26;Brazil;Full of struggles;Religion (I am Muslim / I am Christian)
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Hong Kong (China);Asia;Eastern Asia;ZH-S;Female;22-26;Hong Kong (China);Full of struggles;None
0;Kazakhstan;Asia;Central Asia;RU;Female;22-26;Kazakhstan;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Female;22-26;Peru;Full of opportunities;Ethnicity (I am Tutsi / I am Indigenous)
0;Russia;Europe;Eastern Europe;RU;Female;18-21;Russia;Full of opportunities;None
0;Peru;Americas;South America;ES;Male;22-26;Peru;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Argentina;Americas;South America;ES;Female;22-26;Argentina;Full of opportunities;Other
0;India;Asia;Southern Asia;EN;Female;18-21;India;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;United States;Americas;Northern America;EN;Female;31-35;United States;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Ukraine;Europe;Eastern Europe;UK;Male;18-21;Ukraine;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Nigeria;Africa;Western Africa;FR;Male;27-30;Nigeria;Full of opportunities;Other
0;Kazakhstan;Asia;Central Asia;RU;Male;22-26;Kazakhstan;Full of opportunities;Other
0;South Africa;Africa;Southern Africa;EN;Female;18-21;South Africa;Full of struggles;None
0;Sierra Leone;Africa;Western Africa;EN;Male;27-30;Sierra Leone;Full of opportunities;Other
0;Uganda;Africa;Eastern Africa;EN;Male;31-35;Uganda;Full of opportunities;Global (I am a citizen of the world)
0;Bangladesh;Asia;Southern Asia;EN;Male;22-26;Bangladesh;Full of opportunities;Global (I am a citizen of the world)
